id,uuid
orange_democratic_movement,36b3a6b7-9351-482c-befe-30da945b364c
URP,4893cd3b-815e-4a90-a0c2-642f86b7ed0c
APK,827f9481-886b-4be3-b271-01f3eb705cb6
UDF,f68167e7-d1c0-4bd8-9968-e678d0625f93
TNA,8abae1f3-e11a-4635-a1cf-06c222bcc2a6
ford_kenya,e71a96b3-c89c-441b-b6db-dd7abd276f16
wiper_democratic_movement_kenya,a644a930-9914-4aa9-9839-71a378f1234e
ford_people,8f21576b-cba4-445d-931d-a2d347989d33
new_ford_kenya,4483a2e5-4f48-476b-a1c9-c7177f47142d
independent,bed48ae5-fc82-4dc1-87d8-d405f61e4e64
federal_party_of_kenya,151a7a9b-7d70-4508-82a5-847edc9e56e1
IND,854328a1-308c-4883-98b7-fc40414fa233
narc_-_kenya,c6266dcd-7eb0-47e1-9f32-981ec2804f6a
kenya_african_national_union,cad39e7a-7244-4cde-bc7d-23fb9e05c8c7
MDM,ae414c9f-bc75-4534-917a-dda4f8dff4a7
national_rainbow_coalition,b7bccff6-96b6-49f7-9a1b-a763a52462ae
PDP,1f92cd81-0842-4a80-9648-5d28f61eb30d
kenya_national_congress,e8396585-ba45-469d-9c19-fdc4995c33a7
the_independent_party,94e45ae8-c21d-4190-ae9a-27b6512155b5
MDP,9915cbe3-528f-48ae-b163-c4a83ae61e9a
kenya_african_democratic_union_-_asili,eeee9b12-25bb-4762-b2fe-9c4d96183d3e
chama_cha_uzalendo,5b9d916a-2855-48fd-bdb9-01c9369d83f1
